source,url,title,price,period,bedrooms,bathrooms,toilets,size_sqm,furnishing,condition,property_type_clean,neighborhood
Jiji,https://jiji.ng/rumueprikom/houses-apartments-for-rent/3bdrm-block-of-flats-in-life-forte-rumueprikom-for-rent-f0mT3sPz5hZoZr6JgkBieASx.html?page=1&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=1,"3bdrm Block of Flats in Life Forte, Rumueprikom for rent",2000000.0,per annum,3.0,3.0,4.0,500.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-corperative-port-harcourt-for-rent-rCJMrtP0nmEFa17vtQKjxwm3.html?page=8&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=171,"2bdrm Block of Flats in Shell Corperative, Port-Harcourt for rent",2500000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-apartment-in-rumuodara-by-east-for-rent-5txB6x55EjMmy4uwjQxUnlip.html?page=1&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=6,2bdrm Apartment in Rumuodara By East for rent,1500000.0,per annum,2.0,2.0,2.0,20.0,Unfurnished,Fairly Used,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-queens-park-port-harcourt-for-rent-hYrNgXFZklm0AT6GXivf82eD.html?page=3&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=56,"4bdrm Bungalow in Queen'S Park, Port-Harcourt for rent",4000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Bungalow,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-1D0cWTcekXXNj3HOc1UTIA7I.html?page=5&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=112,"1bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",1500000.0,per annum,1.0,2.0,2.0,930.0,Unfurnished,Fairly Used,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/eliozu/houses-apartments-for-rent/2bdrm-block-of-flats-in-opm-iwofe-eliozu-for-rent-wCwYlxLpph2HbDS9dIkGv9um.html?page=6&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=126,"2bdrm Block of Flats in Opm Iwofe, Eliozu for rent",2800000.0,per annum,2.0,3.0,3.0,265.0,Unfurnished,Fairly Used,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-m7WOUFQHwimrfgThGAWGClBT.html?page=7&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=156,4bdrm Duplex in Port-Harcourt for rent,4000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/2bdrm-duplex-in-gra-phase-3-port-harcourt-for-rent-jPB4ckr5wuYksl08oEjLIaLC.html?page=9&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=202,2bdrm Duplex in GRA Phase 3 / Port-Harcourt for rent,4000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Renovated,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/rukpokwu/houses-apartments-for-rent/2bdrm-block-of-flats-in-rukpokwu-for-rent-v4zNsOO74xTxA4IYCLtk7evb.html?page=9&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=213,2bdrm Block of Flats in Rukpokwu for rent,1500000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Igwuruta / Rukpokwu
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/furnished-1bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-8OIybzJvZIkotc8GGMbq2cQZ.html?page=9&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=210,Furnished 1bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,5000000.0,per annum,1.0,2.0,2.0,465.0,Furnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-wAyIKQ7UT1vQsEWC0uz0roHS.html?page=9&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=203,2bdrm Block of Flats in Port-Harcourt for rent,2500000.0,per annum,2.0,2.0,2.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-ada-george-port-harcourt-for-rent-smVKithfbGjJoTGMuftwhdrb.html?page=5&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=107,"2bdrm Block of Flats in Ada George, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Semi-Furnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-Krqv9kUCIgcG5wJKHFjWMd6.html?page=9&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=201,2bdrm Block of Flats in Port-Harcourt for rent,1900000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Choba / Ozuoba
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-apartment-in-port-harcourt-for-rent-fYQTB814LiiVION49s6F1R9r.html?page=10&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=239,2bdrm Apartment in Port-Harcourt for rent,1500000.0,per annum,2.0,2.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/5bdrm-duplex-in-port-harcourt-for-rent-kVaeBfy25zEAeLPiklY6G0aI.html?page=4&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=84,5bdrm Duplex in Port-Harcourt for rent,8000000.0,per annum,5.0,6.0,6.0,465.0,Unfurnished,Newly-Built,Duplex,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-agip-port-harcourt-for-rent-tv5RVEnjOz6jXpGgFS91B0KO.html?page=1&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=22,"4bdrm Bungalow in Agip, Port-Harcourt for rent",3500000.0,per annum,4.0,4.0,4.0,465.0,Unfurnished,Old,Bungalow,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-3blFapJpmP1AGUznL1Vec4sv.html?page=10&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=217,3bdrm Duplex in Port-Harcourt for rent,12000000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Fairly Used,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-duplex-in-port-harcourt-for-rent-iGHAUdsV9ZjfSB5xeKGIiNrZ.html?page=3&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=70,Furnished 4bdrm Duplex in Port-Harcourt for rent,7000000.0,per annum,4.0,5.0,5.0,456.0,Furnished,Fairly Used,Duplex,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-tOtuyyJqJ8BcL3O8jQPQp2TJ.html?page=2&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=29,3bdrm Duplex in Port-Harcourt for rent,3500000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Fairly Used,Duplex,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-port-harcourt-for-rent-8TwYWsvYxjC5BJsI7WyQQDiK.html?page=2&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=27,4bdrm Bungalow in Port-Harcourt for rent,3000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Bungalow,Ada George / Agip / NTA
Jiji,https://jiji.ng/rumolumeni/houses-apartments-for-rent/3bdrm-block-of-flats-in-rumolumeni-for-rent-8J39hx908cOdTf0wtLgR1vF8.html?page=11&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=255,3bdrm Block of Flats in Rumolumeni for rent,2000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-phase-1-port-harcourt-for-rent-kdujJcANGHubA3S9vvfKAKDK.html?page=11&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=258,"2bdrm Block of Flats in Phase 1, Port-Harcourt for rent",1500000.0,per annum,2.0,2.0,3.0,100.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-shell-corperative-port-harcourt-for-rent-oVXnIzoCDfExOoUnz6jNhC9C.html?page=2&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=36,"3bdrm Duplex in Shell Corperative, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,3.0,654.0,Unfurnished,Newly-Built,Duplex,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-cTkwlwzhPvE2mqp6s3zyrF9m.html?page=6&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=128,3bdrm Block of Flats in Port-Harcourt for rent,3500000.0,per annum,3.0,3.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-arcania-ada-george-port-harcourt-for-rent-31jXLVwmqppLqKZ82EWj2eNR.html?page=8&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=170,"2bdrm Block of Flats in Arcania Ada George, Port-Harcourt for rent",1500000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Renovated,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-prHXUGIxowcodjPWRepIFoue.html?page=9&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=200,2bdrm Block of Flats in Port-Harcourt for rent,1500000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-farm-road-2-port-harcourt-for-rent-nEaKGgmVAsQgvkooge0AJFg.html?page=2&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=25,"3bdrm Duplex in Farm Road 2, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-shell-corporative-port-harcourt-for-rent-fckwrpBwOxoEZZ71o8qaKc60.html?page=3&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=48,"3bdrm Duplex in Shell Corporative, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-port-harcourt-for-rent-9ZNFJFZArGqP3qwyW6BMCj9r.html?page=3&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=61,Furnished 2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,555.0,Furnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-woji-port-harcourt-for-rent-bhd1AQgWLqRDwW2j1PXjqBxA.html?page=8&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=188,"2bdrm Duplex in Woji, Port-Harcourt for rent",2500000.0,per annum,2.0,3.0,3.0,455.0,Unfurnished,Fairly Used,Duplex,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-6bdrm-maisonette-in-peter-odili-port-harcourt-for-rent-eSYMXxbGJ8aniOG8gVdmgIp3.html?page=2&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=37,"Furnished 6bdrm Maisonette in Peter Odili, Port-Harcourt for rent",14000000.0,per annum,6.0,7.0,7.0,854.0,Furnished,Fairly Used,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-treasure-close-woji-port-harcourt-for-rent-1KdKlV2zvA1DYL5YysZkTpob.html?page=1&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=2,"2bdrm Block of Flats in Treasure Close Woji, Port-Harcourt for rent",1900000.0,per annum,2.0,2.0,3.0,930.0,Unfurnished,Renovated,Apartment/Flat,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-beverly-edward-port-harcourt-for-rent-Bk1GrPsOhmSJR2lJB87IlyC2.html?page=6&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=133,"2bdrm Block of Flats in Beverly Edward, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-bungalow-in-port-harcourt-for-rent-5KHAGCXE6hEz3GkjtRKE22N7.html?page=4&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=79,3bdrm Bungalow in Port-Harcourt for rent,3000000.0,per annum,3.0,3.0,3.0,465.0,Unfurnished,Fairly Used,Bungalow,Elelenwo / Eleme
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-7tVtrR1J8XBXumVwgxhNKXxd.html?page=9&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=193,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,2.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-apartment-in-port-harcourt-for-rent-l2W5ZlDAKa1Xm1tH8yqAhrTl.html?page=10&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=218,2bdrm Apartment in Port-Harcourt for rent,1500000.0,per annum,2.0,2.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-BCkcWraPwMkcMUmskybnx8yZ.html?page=6&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=131,2bdrm Block of Flats in Port-Harcourt for rent,2500000.0,per annum,2.0,4.0,4.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/enugu-north/houses-apartments-for-rent/3bdrm-apartment-in-enugu-for-rent-iLIAzQZoY1AR3g5plfWxDdg9.html?page=1&pos=4&cur_pos=4&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=270,3bdrm Apartment in Enugu for rent,1000000.0,per annum,3.0,2.0,2.0,150.0,Semi-Furnished,Fairly Used,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-paradisde-estate-port-harcourt-for-rent-hNtGa3DJtp4AWQFe6ERPTuQW.html?page=4&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=90,"2bdrm Block of Flats in Paradisde Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/ph-gra-phase-1/houses-apartments-for-rent/3bdrm-bungalow-in-presidential-estate-gra-phase-1-port-harcourt-3wlYzfHdSni8uxK6HDZifmxi.html?page=10&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=237,"3bdrm Bungalow in Presidential Estate, GRA Phase 1 / Port-Harcourt",12000000.0,per annum,3.0,4.0,4.0,655.0,Unfurnished,Fairly Used,Bungalow,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-christmas-village-port-harcourt-for-rent-dYkCCfgNisaG1yUkKUL3UBnY.html?page=8&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=186,"2bdrm Block of Flats in Christmas Village, Port-Harcourt for Rent",2500000.0,per annum,2.0,3.0,3.0,555.0,Semi-Furnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-rumuebekwe-estate-port-harcourt-for-rent-zW8rcjiIViSdNxpzyYuoNxVv.html?page=11&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=246,"4bdrm Duplex in Rumuebekwe Estate, Port-Harcourt for rent",6000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/rumuigbo/houses-apartments-for-rent/2bdrm-block-of-flats-in-radio-estate-rumuigbo-for-rent-O2jhwaFGnRjxpAnH6HKBtdL.html?page=5&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=97,"2bdrm Block of Flats in Radio Estate, Rumuigbo for rent",2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-corporative-port-harcourt-for-rent-rBhOEaRke4kTbN1ohDLCdXMd.html?page=7&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=161,"2bdrm Block of Flats in Shell Corporative, Port-Harcourt for rent",2500000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-harmony-naf-estate-port-harcourt-for-rent-kf3RZyvNfHBMyxdZp8Y6Fjs5.html?page=4&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=74,"4bdrm Duplex in Harmony Naf Estate, Port-Harcourt for rent",15000000.0,per annum,4.0,5.0,5.0,555.0,Semi-Furnished,Fairly Used,Duplex,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-rumuokurushi-port-harcourt-for-rent-bzhEIzAK8Ou8tTCcbOptblTj.html?page=12&pos=2&cur_pos=2&ads_per_page=3&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=265,"1bdrm Block of Flats in Rumuokurushi, Port-Harcourt for rent",1200000.0,per annum,1.0,1.0,2.0,465.0,Semi-Furnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-port-harcourt-for-rent-8ILPLafgRZhqtrVKBtWhgPF7.html?page=2&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=34,4bdrm Bungalow in Port-Harcourt for rent,4000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Bungalow,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-lhfLSn2SxolWpeAAGiv7UGOP.html?page=1&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=14,3bdrm Block of Flats in Port-Harcourt for rent,4000000.0,per annum,3.0,4.0,4.0,930.0,Unfurnished,Newly-Built,Apartment/Flat,Stadium / Rumuomasi / Olu Obasanjo
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-2-port-harcourt-for-rent-gpSVOgl1JPBgjrG69Lj6aNCk.html?page=11&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=259,3bdrm Block of Flats in GRA Phase 2 / Port-Harcourt for rent,10000000.0,per annum,3.0,4.0,4.0,465.0,Semi-Furnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-eliozu-port-harcourt-for-rent-k18LdVO9d9bKtarFZdqv4vah.html?page=2&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=40,"3bdrm Duplex in Eliozu, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,4.0,456.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-atali-port-harcourt-for-rent-pBxeklmJbnoNNhhRSxMWWlWr.html?page=1&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=7,"2bdrm Block of Flats in Atali, Port-Harcourt for rent",1700000.0,per annum,2.0,2.0,3.0,465.0,Semi-Furnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-tK6brtpDSOI1FdWVYGYIOfq8.html?page=8&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=173,2bdrm Block of Flats in Port-Harcourt for rent,6000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/2bdrm-duplex-in-gra-phase-2-port-harcourt-for-rent-oWCpouGFeqZ154zRukWiSGHY.html?page=5&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=102,2bdrm Duplex in GRA Phase 2 / Port-Harcourt for rent,4000000.0,per annum,2.0,3.0,3.0,655.0,Unfurnished,Newly-Built,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-agip-estate-port-harcourt-for-rent-9PCnLuoGucJUjEitrJS9jZWQ.html?page=7&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=154,"2bdrm Block of Flats in Agip Estate, Port-Harcourt for rent",2500000.0,per annum,2.0,3.0,3.0,465.0,Semi-Furnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-peter-odili-port-harcourt-for-rent-8RNVye5pZQEO3XXo0ncjXFDt.html?page=6&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=141,"4bdrm Duplex in Peter Odili, Port-Harcourt for rent",10000000.0,per annum,4.0,5.0,5.0,555.0,Semi-Furnished,Fairly Used,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-paradise-estate-port-harcourt-for-rent-BNFdbq3Y9op88iBnEgxbQYX0.html?page=3&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=69,"3bdrm Block of Flats in Paradise Estate, Port-Harcourt for rent",3500000.0,per annum,3.0,4.0,4.0,655.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/obio-akpor/houses-apartments-for-rent/2bdrm-block-of-flats-in-apu-road-obio-akpor-for-rent-ttnc3IDCEKYJMe11SRlhxNbL.html?page=11&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=248,"2bdrm Block of Flats in Apu Road, Obio-Akpor for rent",2000000.0,per annum,2.0,2.0,3.0,465.0,Semi-Furnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-port-harcourt-for-rent-5B1VjgkaA9HAUIbPyUTJtvGA.html?page=8&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=182,"3bdrm Block of Flats in Gra, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
